date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T_out,RH_out,Press_mm_hg,Windspeed,Visibility,Tdewpoint
19-01-2016 12:00,50.0,10.0,,40.29,17.7,40.66333333,19.0,39.79,18.29,37.95,16.6,56.35722222,-1.6,75.0,757.6,1.0,20.0,-5.5
22-04-2016 21:00,100.0,30.0,23.1,38.59,21.2675,38.475,25.29,35.23,22.64285714,82.3198,,68.69333333,11.5,66.0,,4.0,40.0,5.2
18-03-2016 02:50,50.0,10.0,22.1,35.29,,39.02666667,21.525,35.7,21.73,32.79,18.79,58.36333333,1.3,,763.7333333,2.0,,0.0
14-01-2016 13:50,60.0,20.0,21.2,41.69333333,20.46333333,39.7,21.92666667,43.59,19.1,43.9,17.1,53.2,4.7,85.5,747.8833333,6.0,40.0,2.48
12-04-2016 12:10,60.0,20.0,,42.16333333,24.6,36.86333333,23.1,39.2,,39.0,21.1,43.5,13.9,61.5,751.8666667,3.166666667,40.0,6.57
25-03-2016 18:30,340.0,,23.0,40.5,20.7,41.26,25.32666667,38.5,,38.59,19.66666667,47.29,9.0,68.0,757.9,2.5,40.0,3.3
29-02-2016 18:10,280.0,20.0,21.6,,19.6,,23.1,35.52666667,19.7,32.33333333,17.2,46.0,4.18,64.0,763.0666667,3.833333333,38.0,-2.2
22-05-2016 18:40,120.0,20.0,24.89,92.1313,23.89,52.59,26.29,46.06,28.8884,50.4,23.0,55.0,16.0,94.0,,2.0,25.66666667,15.0
17-05-2016 19:40,120.0,30.0,23.89,40.79,23.73857143,,24.6,38.09,23.7,38.495,21.19714286,64.12285714,15.0,68.0,756.7555556,3.444444444,37.55555556,9.13
04-03-2016 13:40,50.0,10.0,20.89,38.29,,37.745,20.68571429,38.18428571,19.0,36.5,18.0,46.5,5.4,90.33333333,738.8333333,3.333333333,40.0,3.93
02-03-2016 08:20,240.0,30.0,28.3194,40.03,18.39,40.9,20.5,38.7,,39.23,18.39,46.06,5.83,84.33333333,746.2,7.666666667,40.0,3.3
18-01-2016 09:30,50.0,10.0,19.79,41.2,18.1,41.73,19.89,40.79,19.1,38.12666667,18.0,58.09,15.825536880003401,86.5,759.45,1.5,22.5,-5.75
03-02-2016 08:20,90.0,10.0,20.79,44.93,20.1,42.73,21.745,44.895,20.39,44.86333333,19.255,59.03944444,3.97,90.66666667,758.4,3.333333333,29.0,2.57
25-01-2016 20:30,80.0,64.938,20.5,43.29,,43.23,20.29,44.09,20.645,44.1725,18.63333333,46.73,9.65,78.5,763.2,4.5,40.0,6.0
27-05-2016 13:20,,10.0,25.16666667,48.15666667,26.6,40.94,28.29,41.96666667,24.5,45.33333333,22.79,53.0,21.4,59.66666667,756.0,1.333333333,23.33333333,13.2
20-05-2016 22:10,60.0,10.0,23.39,44.93333333,22.1,44.66857143,24.5,41.26,23.42666667,43.23,22.75142857,52.99714286,13.4,84.33333333,758.3,1.0,40.0,10.8
15-05-2016 23:50,90.0,20.0,23.23,,21.0,40.55142857,25.6,37.7,23.6,36.5,23.0,44.46333333,8.52,97.0,761.5,1.0,41.83333333,8.1
19-03-2016 16:10,80.0,10.0,21.29,35.46666667,19.26,37.26,,33.96666667,21.03333333,33.96333333,18.5,43.7,,,762.2666667,3.0,38.16666667,1.6
11-04-2016 06:00,110.0,10.0,21.92666667,40.09,19.42666667,43.62666667,23.0,38.93333333,21.1,38.59,20.39,46.66285714,8.8,74.0,749.9,3.0,40.0,4.3
29-02-2016 20:40,100.0,20.0,21.625,35.4,19.5,36.96333333,22.29,34.7,21.09666667,33.86,18.26,51.06666667,0.5,79.0,763.6,2.333333333,23.33333333,-2.7
11-04-2016 17:00,80.0,10.0,22.5,41.16333333,22.5,38.96666667,23.2,38.86333333,22.1,40.36333333,21.0,44.7,15.3,66.0,,4.0,40.0,9.0
27-02-2016 22:20,60.0,10.0,21.63333333,34.82666667,20.29,35.19333333,21.0,35.03,19.39,32.12666667,18.0,53.94285714,1.9,67.0,753.4,5.0,25.66666667,-3.6
28-03-2016 17:20,140.0,10.0,23.7,39.93,22.42666667,38.69333333,23.89,39.26666667,21.6,39.79,20.29,46.46333333,9.03,74.0,743.3333333,8.333333333,36.33333333,4.5
08-04-2016 13:20,130.0,10.0,21.39,44.82666667,21.29,43.09,22.1,40.16333333,20.79,38.59,20.08571429,55.14285714,10.2,70.33333333,754.5,2.333333333,27.33333333,5.0
18-02-2016 09:10,70.0,10.0,19.5,35.86333333,17.5,36.56,19.64,36.758,18.34,34.145,17.754,,0.6,80.66666667,755.1166667,4.0,21.16666667,-2.35
06-04-2016 11:10,70.0,20.0,22.0,43.46333333,21.03333333,43.8,23.2,39.5,,42.36333333,20.6,46.745,25.8912,70.33333333,753.9333333,5.166666667,37.66666667,4.83
25-02-2016 22:50,60.0,30.0,21.89,38.06,20.4175,38.64,21.39,37.82666667,,36.36,19.57142857,45.36857143,2.18,90.16666667,775.2708,1.0,64.16666667,0.7
26-05-2016 15:10,60.0,20.0,,41.59,25.525,35.895,26.35666667,37.5,24.5,39.9,21.79,47.9,,49.66666667,756.5666667,2.666666667,28.33333333,9.45
24-04-2016 10:20,100.0,10.0,21.39,36.83333333,19.1,38.89,22.79,34.53,21.754,33.876,20.6,53.23333333,4.93,82.0,,4.0,29.0,2.07
27-02-2016 08:30,70.0,30.0,19.6,37.06,,38.4,20.29,37.06,20.35666667,36.06666667,18.2,53.0,0.85,79.0,750.5,12.532,21.0,-2.4
24-03-2016 09:50,60.0,20.0,21.2,,18.6,43.56,32.9993,38.2,21.0,37.96666667,19.29,48.09,6.92,79.66666667,756.8666667,2.166666667,23.66666667,3.63
01-02-2016 12:30,260.0,,22.39,46.12333333,22.0,43.4,23.16666667,48.39,19.6,49.02666667,20.65,,11.3,76.5,760.15,9.0,33.0,7.25
04-03-2016 17:00,240.0,30.0,21.0,38.79,19.68571429,38.26142857,22.77714286,38.38142857,19.1,35.9,18.0,46.2,7.5,,739.2,1.0,40.0,0.9
12-04-2016 20:10,300.0,20.0,23.1,44.52666667,,43.52666667,,,22.89,37.7,21.89428571,79.68571429,11.2,72.83333333,751.05,1.833333333,40.0,6.35
21-03-2016 22:50,30.0,20.0,,36.9,20.46333333,38.9,22.0,36.5,22.36,37.22333333,19.5,52.22333333,6.72,80.0,759.6666667,2.166666667,58.0,3.53
19-05-2016 14:50,80.0,10.0,23.66666667,,24.42666667,36.53,24.6,38.7,23.6,81.1932,21.5,46.378,17.2,45.83333333,754.9333333,1.0,40.0,
04-02-2016 00:10,20.0,10.0,22.16666667,43.03,21.32333333,42.03,22.59444444,43.93333333,20.79,42.29,19.2,61.65277778,2.95,88.66666667,765.35,2.166666667,38.16666667,1.17
12-05-2016 20:10,120.0,10.0,25.5,48.29,28.0811,46.77714286,26.2,45.02571429,25.46857143,44.59,24.2,50.9,18.7,,744.2666667,,40.0,12.4
24-05-2016 06:00,70.0,20.0,24.0,45.09,21.6,47.9,,41.09666667,23.6,43.0,23.2,,10.1,85.0,,3.0,40.0,7.6
24-05-2016 14:30,150.0,,24.39,39.73,31.0756,38.06,25.29,39.23,23.85666667,41.16333333,23.2,49.2,14.1,68.5,758.85,5.0,34.5,8.25
19-02-2016 04:30,50.0,10.0,20.29,79.2228,18.5,37.06,20.1,37.96,18.2,36.5,17.1,,0.8,99.5,758.7,2.5,,0.75
08-04-2016 00:40,60.0,30.0,,39.0,,,22.56666667,38.29,20.79,38.26,20.0,47.9,6.2,88.33333333,754.1,3.0,36.0,4.43
04-04-2016 05:10,50.0,10.0,,44.59,20.0,46.7,23.1,41.79,21.0,43.86333333,19.79,,12.0,91.33333333,748.0166667,3.333333333,25.83333333,10.6
13-05-2016 20:20,130.0,20.0,24.582769074450546,39.2,24.82333333,37.4,27.23,34.19333333,25.39,40.09,22.63402438562438,46.69666667,17.3,54.33333333,749.9333333,8.333333333,35.66666667,7.67
21-02-2016 20:30,70.0,20.0,22.39,45.93333333,21.5,45.26666667,22.0,44.8975,21.76,45.59,18.65714286,,10.8,,754.7,8.5,45.0,9.5
21-03-2016 01:40,50.0,10.0,22.06666667,37.5,19.16666667,40.86333333,22.1,36.79,19.89,36.96666667,19.6,45.03,4.47,91.66666667,761.3333333,2.0,49.66666667,3.23
06-03-2016 22:50,60.0,20.0,20.1,38.36333333,17.89,39.79,20.1,38.9,20.56666667,36.79,18.0,58.39814189014167,0.933,97.33333333,748.0,1.166666667,43.9457081744389,0.583
28-02-2016 12:50,60.0,20.0,20.56666667,35.12666667,19.7,,20.1,35.4,20.0,34.0,17.39,46.656,5.23,53.16666667,,9.0,37.66666667,-3.68
03-04-2016 09:20,60.0,10.0,20.89,43.62666667,20.93333333,44.13333333,21.6,40.16333333,20.05,43.645,19.29,46.96666667,12.8,87.0,752.3333333,4.333333333,28.66666667,10.7
26-01-2016 20:40,119.18035235420822,10.0,19.6,45.0,18.79,44.7,20.29,43.9,18.6,46.06,17.48777778,52.28111111,9.4,83.33333333,760.0,8.333333333,29.33333333,6.67
04-02-2016 06:50,30.0,20.0,28.6906,42.0,20.1,41.56,22.1,,19.89,41.7,18.725,56.275,3.28,91.83333333,764.1333333,4.0,30.83333333,2.05
21-01-2016 17:00,50.0,10.0,19.89,37.0,19.2,36.5,18.6,38.2,27.7619,36.56,18.05555556,39.90444444,,70.0,764.3,1.0,65.0,-2.7
,290.0,20.0,23.2,41.22666667,22.01111111,39.08722222,22.42666667,45.7,20.79,40.39666667,18.89,,1.2,90.33333333,764.9666667,1.666666667,40.0,-0.167
09-05-2016 11:30,60.0,20.0,24.79,39.56,27.89,32.53,26.2,37.5,24.79,38.16333333,23.1,,21.4,47.0,752.8,2.5,40.0,9.45
29-01-2016 06:30,40.0,10.0,18.2,43.09,,43.96666667,19.2,,17.1,43.53,16.79,50.62666667,4.45,82.0,764.15,7.0,40.0,1.65
31-01-2016 22:30,70.0,20.0,22.79,46.46666667,21.79,45.7,21.79,46.66333333,19.5,50.03,20.42055556,,,94.5,754.65,8.0,32.5,10.7
18-03-2016 10:40,50.0,10.0,21.1,35.59,17.79,39.5,21.1,35.4,20.66666667,33.46666667,18.63333333,54.99,2.77,96.66666667,763.6,,24.0,2.27
25-05-2016 12:20,60.0,20.0,23.39,38.2,,34.0,25.0,38.26,23.82333333,37.62666667,19.29,40.26428571,13.5,63.66666667,756.7666667,1.0,30.0,6.7
21-02-2016 21:50,90.0,30.0,22.39,94.0692,,44.56,31.2367,44.5,,45.73,18.7,56.79,10.4,93.83333333,754.6166667,8.0,34.83333333,9.42
25-02-2016 02:00,50.0,10.0,21.26,37.86333333,,93.8529,20.66666667,38.76,21.39,36.29,18.62857143,52.82142857,1.1,,755.9,2.0,24.0,-0.5
18-04-2016 14:20,30.0,10.0,21.79,,22.56666667,32.2,22.5,35.29,22.6,94.8235,20.2,40.4,11.1,53.66666667,762.1333333,4.0,40.0,1.9
22-05-2016 07:30,70.0,20.0,24.50363636,52.34227273,23.62792793,89.8078,27.24772727,46.11363636,23.81261261,48.63369369,22.72387387,53.9515991,14.9,96.5,750.05,,32.5,14.3
12-02-2016 22:00,60.0,30.0,22.0,,20.29,38.09,21.39,38.09,19.46333333,39.52666667,20.67222222,67.16666667,2.2,86.0,741.3,1.0,40.0,0.0
21-01-2016 04:30,30.0,10.0,,38.59,17.745,38.5,18.73,40.09,17.5,38.09,16.22,55.99777778,-0.95,89.0,762.3,1.5,60.0,-2.5
12-04-2016 17:30,105.99694883858601,10.0,22.7,41.72333333,22.42666667,39.0,23.29,39.2,23.2,38.4,21.31,60.31638393655509,13.2,57.5,776.1723,3.0,40.0,4.9
31-01-2016 23:50,50.0,10.0,22.29,46.5,21.39,46.0,21.66666667,46.5,19.29,49.73,20.1,53.245,11.5,94.33333333,755.4166667,8.0,29.66666667,10.5
22-02-2016 01:30,60.0,20.0,21.82333333,44.32666667,20.5,,22.0,44.0,,44.82666667,18.6,56.63714286,9.8,86.0,753.0,7.5,40.0,7.55
01-03-2016 19:40,90.0,20.0,21.39,39.89,19.7,40.52666667,20.7,38.09,19.2,39.545,17.5,,6.37,96.0,752.3333333,8.333333333,46.0,5.77
27-03-2016 06:10,60.0,20.0,22.6,39.29,19.5,44.2,23.29,39.5,19.76,40.79,20.1,50.59,6.47,95.66666667,749.45,5.166666667,26.66666667,5.82
12-01-2016 01:00,380.0,20.0,21.075,45.3725,,44.2,,45.53,20.79333333,47.56,19.0,50.12666667,5.1,,,,,3.9
31-01-2016 09:40,440.0,,20.35666667,42.93333333,,41.86333333,20.5,44.0,19.22333333,43.53,17.5,52.72888889,5.33,92.66666667,754.1,4.666666667,32.0,4.2
28-04-2016 22:20,60.0,20.0,20.89,33.59,18.63333333,34.59,22.6,35.06,20.13333333,,18.96333333,39.5,3.87,75.66666667,756.1666667,2.333333333,,-0.0333
20-02-2016 04:30,40.0,20.0,19.29,37.96666667,17.6,39.59,20.5,45.69514901429891,17.745,37.95,17.0,44.9,5.65,94.5,754.45,9.5,52.65539587862766,4.85
03-04-2016 06:40,60.0,10.0,20.79,43.29,18.89,46.4,21.6,39.93333333,19.6,42.79,19.2,46.59,12.0,91.33333333,,3.666666667,21.33333333,10.6
27-01-2016 03:00,20.0,20.0,20.7,44.09,20.03333333,43.53,20.29,43.7,,45.9,17.765,58.95777778,10.1,80.0,758.5,10.0,40.0,6.7
16-02-2016 08:10,50.0,20.0,19.79,37.76,17.46333333,39.52666667,20.5,38.73,19.13333333,36.5,18.0,45.49666667,-3.17,92.0,771.7,,36.0,-4.27
26-05-2016 21:30,80.0,20.0,24.5,44.73,24.0,42.134,26.7,38.23,24.6,42.23,22.76,66.2,17.8,,,3.5,42.5,11.2
21-04-2016 04:40,60.0,20.0,21.66666667,35.26,18.89,37.9,22.89,37.0,22.0,33.2,20.03333333,48.76666667,6.0,74.66666667,763.4,3.333333333,29.0,1.77
24-02-2016 02:40,1076.0494,10.0,20.89,39.79,18.79,41.0,21.0,40.32666667,,38.4,18.7,65.614,-0.9,98.0,760.4666667,1.666666667,58.33333333,-1.2
20-04-2016 17:40,121.70252673548488,10.0,22.79,31.25817290383052,22.0,30.386606494348715,22.5,34.56,22.5,29.42142857,20.29,35.43333333,15.5,57.33566308992803,765.2333333,6.333333333,40.0,-1.5
10-03-2016 18:40,180.0,10.0,21.42666667,47.1,19.5,39.06333333,20.76,38.26333333,21.5,35.16333333,17.79,44.63333333,7.43,64.33333333,760.4666667,,51.0,1.0
23-02-2016 11:00,400.0,20.0,20.6,42.16333333,19.2,42.76,21.2,41.29,21.66666667,40.16333333,18.62857143,50.52571429,5.9,81.0,755.8,14.3082,,17.9415
01-03-2016 16:50,30.0,20.0,20.7,36.79,19.1,37.7,20.6,,19.0,36.86333333,17.5,44.2,4.9,94.5,753.7166667,9.0,56.5,4.08
20-05-2016 13:00,70.0,10.0,23.1,46.86333333,22.68571429,45.71,24.5,41.56,24.0,43.96666667,21.89,48.92,14.8,91.0,758.5,5.0,29.0,
22-03-2016 15:20,40.0,30.0,22.2,37.09,21.89,35.73,22.2,36.23,21.76,35.4,19.1,46.0,10.9,60.66666667,756.4,4.666666667,31.33333333,3.5
08-04-2016 08:20,40.0,10.0,21.1,41.26,18.79,44.96666667,22.1,38.2,20.29,38.59,19.73,47.56,5.6,97.33333333,754.5333333,6.276475476833649,51.52272263202152,5.17
22-01-2016 15:30,40.0,10.0,18.29,45.88793867621443,17.29,39.26,18.39,39.32666667,16.1,38.79,16.1,47.7,15.550416685162066,82.0,760.6,5.5,41.0,0.5
06-03-2016 09:30,60.0,20.0,18.6,38.79,16.7,41.36333333,,37.7,17.39333333,37.72666667,17.6,,2.9,95.0,746.2,5.5,20.0,2.1
11-04-2016 19:20,110.0,20.0,22.79,45.22333333,21.89,48.743391253446525,23.2,40.73,22.13333333,42.63333333,21.1,50.076,14.8,73.66666667,750.5333333,0.666666667,40.0,10.1
08-02-2016 10:00,851.3104,20.0,20.89,45.23,20.1,43.4,21.5,43.59,21.29,42.79,,54.68777778,8.6,76.0,738.7,8.0,40.0,4.6
01-02-2016 02:50,40.0,10.0,21.63333333,,20.7,46.79,21.7,46.5,28.9076,49.29,19.7,52.245,11.2,91.16666667,757.2,7.833333333,56.5,9.83
27-01-2016 04:10,50.0,10.0,20.42666667,44.32666667,19.79,43.7,20.0,43.43333333,19.39,46.2,17.7,57.82666667,10.1,81.16666667,758.1166667,9.833333333,40.0,7.02
16-02-2016 19:20,100.0,10.0,21.66666667,40.05666667,19.66666667,36.3,20.9725,36.145,19.39,34.1,19.35666667,38.66666667,0.667,70.33333333,770.1,1.0,36.33333333,-4.2
29-03-2016 16:10,110.0,30.0,22.39,38.9,21.29,,22.85666667,37.9,21.26,39.86,20.2,52.22666667,11.1,70.16666667,751.5666667,4.333333333,38.0,5.8
27-01-2016 03:30,109.19736687322765,30.0,20.6,44.2,19.89,43.59,20.16666667,43.36333333,22.844002031671383,46.0,17.7,58.45,10.1,80.5,758.35,10.0,40.0,6.85
04-04-2016 07:20,114.34108663056011,10.0,21.6,45.13333333,19.7,47.36,22.85666667,41.46666667,20.96333333,43.63333333,19.79,49.7,11.0,96.9632,748.4,2.333333333,40.0,9.03
14-04-2016 04:50,60.0,20.0,21.2,41.0,18.1,45.4,23.6,39.4,21.32333333,38.29,20.39,46.5,1.62,99.0,753.8833333,1.0,55.16666667,1.52
04-05-2016 16:10,90.0,10.0,23.7,34.62333333,23.82333333,31.09666667,23.2,34.53,23.5,34.36333333,20.6,45.56333333,15.8,,765.5333333,4.0,40.0,0.35
05-04-2016 07:40,100.0,10.0,22.2,44.76,19.6,49.0425,,,21.32333333,43.76,20.89,54.75666667,9.53,93.33333333,749.1,1.0,32.66666667,8.47
12-05-2016 23:30,50.0,10.0,25.29,48.79,23.79,45.68289685032632,26.5,44.7,25.29,45.9,24.1,51.12666667,14.6,89.0,745.5,1.0,23.5,12.8
20-05-2016 23:50,30.0,20.0,23.2,44.9,21.7,45.978,24.79,41.86333333,23.29,43.43333333,22.6,50.9,13.9,,758.05,1.833333333,30.83333333,12.3
04-02-2016 22:50,60.0,30.0,22.7,43.9,21.89,42.59,22.07222222,44.23666667,20.85666667,45.4,19.29,76.77666667,6.65,94.5,765.15,,28.66666667,5.82
11-05-2016 13:50,70.0,20.0,25.29,47.86333333,27.07142857,41.2,26.0,44.79,26.1,44.13714286,23.89,51.5,21.6,57.5,747.75,1.833333333,40.0,12.9
13-03-2016 22:10,50.0,10.0,21.6,35.32666667,18.79,37.93,20.6,36.59,20.16666667,,19.13333333,58.96666667,4.68,78.33333333,769.05,4.0,21.83333333,1.17
26-05-2016 00:00,50.0,30.0,24.12597403,,23.15766234,38.0987013,24.90649351,37.69675325,23.91597403,,21.34844156,50.45243506,10.8,92.0,757.0,2.0,62.0,9.6
09-05-2016 20:10,100.0,10.0,25.5,42.745,25.39,39.63333333,26.6,38.96,25.6,41.29,23.6,50.92666667,20.4,56.83333333,752.3166667,,38.16666667,11.4
30-04-2016 22:30,110.0,10.0,21.32333333,38.09,18.79,40.76,23.2,35.96666667,19.89,38.4,19.6,,6.0,78.5,762.95,3.5,40.0,2.5
08-05-2016 22:40,50.0,20.0,24.6,38.4,,36.295,26.2,37.7,24.89,36.0,,39.03,17.8,56.0,751.5,2.666666667,40.0,8.73
09-03-2016 14:30,100.0,10.0,,36.59,17.0,39.66333333,19.79,36.79,,34.46666667,17.39,43.29,7.1,65.5,744.4,9.0,40.0,1.0
25-01-2016 06:00,40.0,20.0,20.29,42.9,,43.16333333,20.5,45.09,17.5,47.03,17.6,55.52166667,7.1,95.0,764.8,3.0,64.0,6.3
28-04-2016 12:50,30.0,10.0,20.7,35.0,21.2,32.56,21.5,34.9,21.0,34.5,18.7,,5.37,74.16666667,756.45,4.0,40.0,1.0
07-04-2016 02:50,50.0,20.0,21.2,41.4,18.35666667,44.7,23.1,39.59,20.79,39.2,20.39,51.66333333,5.38,88.0,751.7,5.0,26.16666667,
22-01-2016 21:30,30.0,20.0,17.79,40.7,16.745,88.4422,18.1,,15.69,40.4,15.825,48.32055556,3.7,,761.9,,47.0,3.3
03-03-2016 05:40,40.0,20.0,20.5,37.66333333,18.66666667,38.66333333,21.0,38.9,19.29,36.79,18.0,48.82666667,4.23,86.0,742.6,5.666666667,,2.1
22-04-2016 21:10,100.0,10.0,23.1,38.59,21.2,38.56,25.29,35.29,22.6,35.29,22.29333333,60.12363133272764,11.4,66.83333333,756.65,4.166666667,40.0,5.25
20-05-2016 00:20,50.0,10.0,23.2,41.2,21.56,41.9,24.56666667,39.4,23.1,40.59,,59.26428571,10.4,86.0,757.7666667,3.0,40.0,8.17
09-04-2016 00:10,60.0,20.0,21.46333333,41.96666667,19.0,45.2,23.06666667,39.76,20.7,39.0,20.39,48.5,7.67,85.66666667,773.7002,2.0,27.16666667,5.42
22-04-2016 03:00,70.0,20.0,22.5,37.4,20.46333333,39.06,23.5,37.9,22.7675,35.05625,20.39,,11.1,65.0,779.5693,4.0,29.0,4.7
16-01-2016 12:30,80.0,40.0,22.1,41.29,,40.5,21.1,42.62666667,20.46333333,41.9,20.26,44.56,5.3,76.5,763.8,4.0,25.0,1.35
06-03-2016 06:20,30.0,40.0,18.89,37.9,16.79,40.06,20.29,37.93333333,17.5,,17.89,53.4,3.0,91.0,745.2666667,7.666666667,40.0,1.7
30-04-2016 01:50,30.0,10.0,22.2,36.9,28.0959,39.56,23.0,36.9,19.6,,19.1,43.4,6.43,95.16666667,756.85,2.0,37.5,5.75
14-02-2016 04:10,60.0,10.0,20.85666667,40.06,19.0,41.43333333,21.39,40.79,18.85666667,41.26,18.02222222,51.92222222,2.67,96.66666667,744.8935315888826,2.0,40.16666667,2.22
29-01-2016 16:30,40.0,30.0,18.0,46.29,17.39,46.36333333,,43.32666667,,45.2,16.6,50.38777778,8.55,83.5,762.35,10.0,40.0,5.9
17-05-2016 01:30,60.0,20.0,22.89,39.29,20.736,39.718,24.5,37.7,23.0,37.0,20.7,40.4,9.2,79.5,760.25,1.0,40.0,5.8
03-05-2016 08:10,50.0,40.0,21.79,39.7,21.43,39.96666667,23.1,37.7,21.79,38.4,19.89,47.76,8.47,,762.1833333,3.333333333,28.33333333,6.63
31-01-2016 23:20,30.0,10.0,22.5,46.4,21.5,45.93333333,21.7,46.43333333,19.39,49.79,20.2,53.80388889,11.4,,755.1666667,8.0,37.66666667,10.6
16-04-2016 06:30,50.0,20.0,21.79,41.9,19.5,45.36333333,24.2,39.9,21.7,40.29,20.79,50.12666667,9.05,,745.2,5.0,26.0,7.4
18-04-2016 17:40,110.73474389361508,20.0,21.7,36.29,21.2,34.0,22.5,35.0,22.6,34.316,20.23,39.29,11.4,53.66666667,762.1333333,8.879519737900058,40.0,14.1155
,60.0,20.0,21.0,37.96666667,17.89,41.76666667,21.89,36.53,21.2,35.156,19.79,45.69333333,2.43,92.33333333,768.0,1.333333333,26.0,1.23
27-01-2016 16:20,40.0,10.0,19.6,46.0,18.79,45.9,19.79,45.2,18.5,47.5,17.5,54.56,11.0,81.33333333,755.2333333,9.0,40.0,7.93
09-03-2016 19:50,100.0,29.897639072455764,20.53333333,37.89,18.26,40.6,20.2,37.0,20.56666667,33.7,18.43,62.0,5.75,66.83333333,747.7,6.0,40.0,0.0167
25-01-2016 18:20,50.0,30.0,20.7,43.16333333,19.63333333,43.23,20.5,44.5,18.2,45.03,18.6,47.285,10.0,73.66666667,,4.666666667,40.0,5.47
14-02-2016 15:00,100.0,20.0,21.5,41.0,19.79,,32.2148,41.15666667,19.29,37.79,17.80111111,49.48333333,3.3,89.0,739.1,3.0,64.0,
19-05-2016 05:40,50.0,20.0,23.0,41.06666667,20.39,44.29,24.0,38.09,22.79,39.79,21.1,50.03857143,7.67,96.66666667,749.8666667,2.0,22.0,7.13
21-02-2016 13:00,100.0,20.0,21.0,,20.39,45.3975,21.53333333,42.43333333,21.85666667,44.76,19.04285714,84.27142857,11.3,96.7781,756.3,9.0,40.0,9.5
29-04-2016 12:10,240.0,10.0,20.2,37.86333333,18.5,39.62666667,22.8,37.63333333,19.5,35.9,18.66666667,40.63333333,7.35,91.0,755.2666667,4.0,30.83333333,5.97
03-04-2016 20:20,120.0,10.0,22.2,44.36333333,21.7,43.93,,41.59,21.26,45.16333333,19.79,,17.1,66.33333333,749.3,,40.0,10.7
07-05-2016 03:30,60.0,10.0,,37.79,21.84,39.145,24.5,37.95,23.63333333,36.7,21.1,48.56,13.4,59.0,752.25,2.0,,5.35
24-03-2016 11:50,30.0,10.0,21.13333333,39.9,19.0,42.62666667,22.0,37.82666667,21.23,,19.29,47.36333333,8.47,67.0,756.9,3.833333333,21.5,2.67
16-01-2016 03:10,892.0242,10.0,22.2,40.09,29.8061,39.59,20.66666667,,19.96333333,43.29,19.42666667,52.15666667,1.35,95.33333333,762.2166667,2.0,37.16666667,0.7
19-04-2016 12:30,60.0,30.0,21.6,39.2,22.42666667,36.62666667,22.1,37.16333333,22.0,37.06428571,19.89,46.09,12.0,62.0,765.65,1.0,40.0,4.9
15-05-2016 01:40,60.0,10.0,23.79,35.06,,37.16571429,24.2,35.4,23.89,33.2,23.6,38.9,4.6,84.66666667,760.7,2.0,40.0,2.17
08-03-2016 14:20,50.0,10.0,20.0,39.89,19.0,38.09,20.39,37.03,19.2,34.96666667,,64.75666667,6.63,63.66666667,757.1333333,3.666666667,40.0,0.0667
15-05-2016 12:00,90.0,10.0,23.16666667,35.4,23.1,33.7,24.0,34.5,23.7,34.16333333,23.2,37.5,10.6,58.0,762.1,5.0,40.0,2.7
27-03-2016 22:50,90.0,10.0,22.1,38.29,19.7,41.12666667,,38.2,20.39,39.5,20.06666667,,8.25,77.16666667,749.2,6.166666667,40.0,4.48
18-04-2016 16:20,60.0,20.0,21.7,35.62666667,21.6,33.23,22.39,34.79,22.42142857,,20.1,39.56,25.7277,55.0,762.2666667,5.0,40.0,1.7
11-05-2016 19:00,90.0,30.0,25.5,49.83333333,25.1,47.2,26.31,45.834,25.79,46.72571429,24.0,,18.3,61.0,745.8,5.0,40.0,10.7
14-01-2016 21:50,,,,41.56,21.89,41.0,21.79,42.9,19.2,46.12666667,19.6,53.49,3.58,70.0,749.4333333,8.333333333,40.0,-1.42
16-01-2016 05:00,50.0,30.0,21.76,39.9,20.79,39.5,20.5,41.82666667,19.575,43.0,19.2,51.03,0.6,96.0,762.6,3.0,20.0,0.0
21-04-2016 19:40,130.0,30.0,23.03333333,37.2,22.5,35.29,23.2,36.46666667,22.89,34.29,20.89,41.36333333,16.1,53.33333333,759.5333333,4.0,40.0,6.43
19-04-2016 16:50,50.0,10.0,22.13333333,39.12666667,22.0,36.26,22.39,36.79,22.0,36.9,20.1,44.96666667,12.6,56.0,765.6,4.666666667,40.0,4.02
24-05-2016 18:40,120.0,,24.76,41.59666667,23.79,39.32666667,25.35666667,38.06,24.29,39.76,23.79,44.29,13.6,65.33333333,758.0333333,5.666666667,32.66666667,7.2
26-03-2016 08:10,90.0,10.0,21.39,46.39110657954311,23.811271729107563,42.7,23.23,37.65666667,20.0,39.49,19.39,46.7,6.13,83.0,756.7,5.666666667,23.33333333,3.4
13-01-2016 23:00,30.0,30.0,19.5,42.2,18.89,41.2,20.86,44.65666667,19.075,40.7675,18.73,60.29665695561051,3.2,86.0,755.9,6.0,40.0,1.0
21-02-2016 13:30,100.0,10.0,21.1,45.4,20.5,45.2,21.53333333,42.5,21.7,44.9,18.89,64.11686502765134,11.4,88.5,756.2,9.5,40.0,9.55
19-05-2016 07:50,50.0,10.0,23.0,40.96666667,22.36666667,42.19333333,24.29,,22.79,39.925,,49.13714286,8.48,95.0,751.1833333,1.833333333,22.0,7.68
